#ID B V RA DEC
4031    21.257  19.934 00:38:03.00 +85:16:36.70
4034    20.918  19.995 00:37:00.34 +85:45:03.10
4035    22.594  21.024 00:38:18.55 +85:08:40.50
4036    18.158  17.105 00:38:29.17 +85:02:56.90
4041    20.847  19.212 00:38:48.83 +84:52:18.40
4042    16.773  15.899 00:37:20.79 +85:37:03.10
4043    99.999  20.990 00:37:56.33 +85:20:41.60
4046    14.983  14.171 00:37:36.54 +85:30:40.90
4047    22.064  20.761 00:38:11.47 +85:13:44.30
4050    22.223  21.466 00:38:19.31 +85:10:00.20
4052    16.979  16.122 00:38:09.97 +85:14:56.90
4053    17.307  16.599 00:38:11.32 +85:14:16.30
4055    18.769  17.987 00:38:46.39 +84:55:05.50
4056    21.374  19.970 00:38:52.08 +84:51:52.00
4058    20.179  18.710 00:38:43.63 +84:57:09.30
4062    19.218  18.194 00:37:07.03 +85:44:54.80
4065    20.878  19.274 00:38:18.47 +85:11:50.00
4066    20.175  19.363 00:37:32.87 +85:34:02.80
4067    13.874  12.891 00:38:39.83 +85:00:21.70
4068    21.623  20.060 00:37:18.99 +85:40:16.90
4069    20.529  19.453 00:38:12.71 +85:15:10.30
4071    17.296  16.484 00:38:20.29 +85:11:20.50
4074    21.123  20.271 00:37:41.77 +85:30:33.90
4078    18.565  17.641 00:38:10.79 +85:16:47.30
4080    20.591  19.246 00:38:17.69 +85:13:26.10
4083    20.648  20.145 00:38:43.47 +84:59:40.60
4084    22.286  20.623 00:37:35.15 +85:34:22.20
4086    16.256  15.540 00:37:14.48 +85:43:32.00
4087    99.999  21.241 00:37:17.44 +85:42:22.20
4091    18.780  17.772 00:38:02.34 +85:22:00.50
4092    21.319  19.704 00:37:44.79 +85:30:22.60
4094    20.086  18.870 00:37:53.63 +85:26:35.30
4096    21.939  20.391 00:37:50.87 +85:28:00.80
4099    21.450  20.152 00:37:21.16 +85:41:26.80
4101    16.682  15.811 00:38:39.97 +85:02:47.70
4104    21.347  20.542 00:38:25.31 +85:11:14.70
4105    18.616  18.006 00:38:01.88 +85:23:13.10
4106    18.552  17.789 00:38:13.73 +85:17:23.10
4108    21.972  21.519 00:38:43.71 +85:01:19.70
4110    20.935  20.260 00:38:11.95 +85:18:41.80
4111    16.587  15.986 00:38:36.31 +85:05:51.40
4113    21.582  20.043 00:38:43.59 +85:01:50.20
4114    15.948  15.300 00:38:32.34 +85:08:08.80
4118    20.028  18.503 00:38:21.16 +85:14:36.30
4119    17.895  17.151 00:38:57.45 +84:54:29.10
4120    21.387  19.909 00:37:34.77 +85:37:11.40
4121    20.499  20.227 00:38:39.35 +85:05:14.20
4122    21.817  20.332 00:38:54.41 +84:56:36.20
4123    19.629  18.577 00:37:59.03 +85:26:13.50
4125    18.394  17.815 00:38:34.86 +85:07:58.60
4126    21.679  20.126 00:37:50.80 +85:30:21.00
4127    16.615  15.906 00:38:23.16 +85:14:19.30
4128    20.043  18.706 00:37:36.85 +85:36:47.30
4129    19.272  18.240 00:38:25.72 +85:13:04.90
4131    20.090  18.902 00:39:00.91 +84:53:16.90
4133    20.467  19.501 00:38:21.03 +85:15:56.60
4134    19.765  18.761 00:38:04.53 +85:24:24.30
4135    14.604  14.003 00:38:44.85 +85:03:28.20
4138    20.038  19.280 00:39:00.60 +84:54:19.70
4139    14.065  13.601 00:39:01.57 +84:53:46.30
4141    19.132  17.999 00:38:04.32 +85:24:59.50
4142    99.999  21.321 00:37:24.63 +85:43:16.20
4144    21.381  20.973 00:37:58.09 +85:28:42.10
4146    16.613  15.903 00:38:41.38 +85:07:03.10
4147    18.366  17.387 00:38:12.24 +85:22:31.00
4148    21.286  20.671 00:38:10.77 +85:23:16.10
4150    17.410  16.621 00:38:12.10 +85:22:55.10
4152    21.105  19.852 00:37:55.94 +85:30:54.50
4153    22.440  21.229 00:38:46.42 +85:04:47.60
4157    21.067  20.472 00:39:04.69 +84:54:23.90
4158    21.213  20.326 00:37:55.95 +85:31:13.50
4159    20.021  19.072 00:39:08.43 +84:52:09.30
4160    21.250  20.769 00:38:25.20 +85:16:48.50
4161    22.381  20.790 00:38:23.45 +85:17:46.40
4162    21.676  20.275 00:37:24.97 +85:45:19.50
4165    18.470  17.503 00:38:37.02 +85:11:18.90
4166    14.950  14.256 00:37:47.05 +85:36:14.60
4167    21.198  19.686 00:38:40.93 +85:09:12.00
4168    20.157  18.908 00:38:22.17 +85:19:14.10
4169    19.774  18.839 00:38:57.29 +85:00:15.50
4171    20.401  19.090 00:38:05.29 +85:28:16.00
4173    16.370  15.423 00:37:46.92 +85:37:00.00
4176    22.304  21.437 00:38:43.49 +85:08:42.20
4179    16.353  15.454 00:37:44.96 +85:38:25.10
4180    21.376  19.711 00:38:18.28 +85:22:38.80
4181    21.638  20.925 00:37:28.80 +85:45:47.40
4182    21.083  19.441 00:37:59.53 +85:32:04.10
4183    99.999  21.795 00:38:52.95 +85:04:13.10
4184    17.015  16.246 00:38:39.61 +85:11:45.00
4187    20.792  20.000 00:39:04.57 +84:57:34.80
4188    17.174  16.480 00:38:27.45 +85:18:25.10
4189    18.905  18.239 00:38:28.07 +85:18:11.80
4191    16.032  15.089 00:39:11.17 +84:54:06.40
4194    16.342  15.753 00:38:38.50 +85:13:21.00
4195    18.650  17.652 00:38:38.79 +85:13:14.40
4199    18.332  17.648 00:37:45.52 +85:39:44.70
4200    22.099  20.417 00:38:21.10 +85:22:52.10
4203    22.161  20.459 00:38:22.73 +85:22:23.40
4204    22.230  21.108 00:38:55.85 +85:04:30.30
4206    21.739  20.262 00:39:08.09 +84:57:18.50
4207    22.413  21.466 00:39:07.37 +84:57:45.60
4208    16.652  15.942 00:38:51.32 +85:07:12.00
4213    21.489  19.979 00:38:04.35 +85:31:59.00
4214    19.605  18.455 00:38:35.23 +85:16:24.50
4215    19.218  17.664 00:38:23.76 +85:22:26.70
4219    17.506  16.974 00:39:18.08 +84:51:51.30
4220    20.642  19.852 00:39:03.23 +85:01:04.50
4221    19.051  17.864 00:38:47.91 +85:09:55.10
4223    15.905  14.900 00:38:59.44 +85:03:22.50
4225    16.842  16.027 00:38:55.94 +85:05:32.60
4226    22.039  20.437 00:38:29.21 +85:20:17.40
4227    99.999  20.474 00:39:07.36 +84:59:22.20
4229    17.043  16.263 00:38:06.66 +85:32:00.50
4233    20.604  19.584 00:39:01.12 +85:03:44.90
4234    17.181  16.643 00:37:48.77 +85:40:54.10
4237    19.966  19.497 00:39:14.49 +84:55:59.70
4239    19.682  18.946 00:38:05.26 +85:33:31.20
4240    19.048  18.453 00:37:38.66 +85:45:36.40
4241    17.248  16.255 00:38:25.02 +85:23:50.70
4242    16.854  16.182 00:39:10.72 +84:58:25.50
4246    18.865  17.659 00:38:09.96 +85:31:50.00
4250    21.038  19.589 00:38:12.40 +85:30:48.60
4251    15.622  14.935 00:38:33.75 +85:20:07.00
4253    22.244  20.704 00:38:58.90 +85:06:20.40
4254    22.006  20.407 00:38:24.16 +85:25:09.30
4255    21.098  20.561 00:39:17.58 +84:55:12.70
4257    17.458  16.634 00:38:50.24 +85:11:27.20
4259    20.396  19.578 00:38:05.74 +85:34:27.90
4261    20.353  19.455 00:38:22.78 +85:26:17.50
4263    17.890  16.995 00:38:39.55 +85:17:38.40
4265    20.728  19.201 00:38:04.75 +85:35:12.30
4268    21.000  19.635 00:39:21.18 +84:54:01.00
4269    22.063  20.541 00:37:50.37 +85:42:15.20
4270    17.900  17.316 00:38:14.64 +85:31:02.40
4271    18.853  17.657 00:39:24.88 +84:51:50.50
4276    17.970  16.524 00:38:10.73 +85:33:22.50
4277    20.479  19.091 00:38:54.98 +85:10:32.50
4278    20.542  19.005 00:38:18.88 +85:29:46.40
4279    19.529  19.056 00:39:13.90 +84:59:43.80
4280    22.171  21.412 00:39:00.78 +85:07:32.60
4282    21.888  20.496 00:39:22.61 +84:54:28.10
4284    18.671  17.945 00:39:07.72 +85:04:03.30
4285    15.284  14.616 00:38:07.56 +85:35:59.40
4287    20.142  18.653 00:37:50.68 +85:43:59.30
4290    20.115  19.185 00:38:40.43 +85:20:10.40
4294    19.952  18.861 00:39:01.26 +85:09:01.40
4295    22.404  20.913 00:38:48.64 +85:16:10.40
4296    20.205  18.886 00:38:25.41 +85:28:25.60
4298    18.359  17.373 00:38:49.23 +85:16:03.80
4299    99.999  21.459 00:38:52.90 +85:14:05.30
4300    18.243  16.825 00:39:17.80 +84:59:34.70
4304    99.999  20.924 00:38:00.27 +85:41:04.50
4306    19.515  18.466 00:38:04.95 +85:39:03.90
4308    21.017  19.613 00:38:36.14 +85:23:50.50
4312    22.211  20.662 00:38:52.10 +85:15:32.70
4313    16.823  16.107 00:38:58.74 +85:12:04.70
4315    19.534  18.805 00:39:33.63 +84:50:54.40
4316    17.332  16.679 00:39:15.08 +85:02:42.10
4317    16.193  15.535 00:38:39.57 +85:22:48.10
4318    19.992  19.055 00:39:15.09 +85:02:48.60
4319    19.570  18.957 00:38:57.24 +85:13:33.00
4320    99.999  21.706 00:38:18.00 +85:34:05.60
4322    13.647  13.057 00:38:38.65 +85:23:45.20
4323    22.342  20.707 00:38:10.89 +85:37:39.00
4324    21.121  20.145 00:38:25.40 +85:30:38.10
4326    18.297  17.420 00:38:23.76 +85:31:34.80
4328    18.257  17.482 00:38:43.42 +85:21:33.30
4330    12.217  11.997 00:39:05.90 +85:09:21.50
4332    99.999  21.386 00:38:51.14 +85:17:50.20
4333    21.565  20.561 00:38:07.20 +85:40:04.20
4337    20.227  18.854 00:38:42.81 +85:23:09.20
4338    99.999  20.595 00:38:56.33 +85:15:52.30
4339    21.831  20.225 00:39:05.59 +85:10:42.30
4340    16.522  15.795 00:38:24.75 +85:32:41.60
4342    19.125  18.040 00:38:50.68 +85:19:17.80
4343    22.119  21.399 00:39:13.15 +85:06:31.50
4346    18.759  17.990 00:39:34.90 +84:53:11.20
4347    21.454  19.872 00:38:54.20 +85:17:33.80
4348    21.208  19.778 00:39:15.66 +85:05:16.70
4349    17.793  16.985 00:39:01.92 +85:13:19.00
4353    17.530  16.781 00:38:36.00 +85:28:04.10
4355    19.942  19.278 00:39:34.91 +84:54:19.50
4358    18.154  17.431 00:39:19.92 +85:03:55.50
4359    18.014  17.365 00:38:50.71 +85:20:43.20
4360    21.089  20.509 00:38:20.54 +85:36:10.20
4361    21.375  20.304 00:38:59.72 +85:15:49.60
4362    19.536  18.248 00:38:53.80 +85:19:09.50
4364    21.629  20.062 00:38:40.69 +85:26:17.00
4365    21.227  20.489 00:38:15.41 +85:38:52.40
4368    21.060  19.348 00:38:24.81 +85:34:39.30
4370    21.297  20.573 00:38:29.34 +85:32:45.80
4374    19.477  18.491 00:39:04.22 +85:14:26.40
4375    21.103  19.643 00:39:40.55 +84:52:14.60
4376    18.373  17.649 00:39:05.32 +85:14:00.90
4379    19.717  19.296 00:39:08.18 +85:12:39.10
4380    21.688  20.348 00:38:55.31 +85:19:57.70
4381    17.720  16.497 00:39:05.45 +85:14:23.60
4382    22.462  21.140 00:38:36.53 +85:29:57.90
4383    19.938  19.399 00:38:19.72 +85:38:18.10
4385    15.859  15.048 00:39:45.27 +84:49:59.60
4386    14.193  13.400 00:39:28.98 +85:00:59.60
4389    21.726  20.199 00:38:51.54 +85:22:47.30
4390    21.036  19.916 00:39:41.06 +84:53:25.70
4391    18.952  17.791 00:39:30.73 +85:00:24.80
4392    22.123  20.549 00:38:42.93 +85:28:01.00
4394    17.542  16.710 00:39:12.60 +85:11:51.00
4395    20.022  18.399 00:38:30.42 +85:34:34.20
4396    19.688  18.793 00:38:46.83 +85:26:15.80
4398    19.957  18.736 00:39:37.54 +84:56:46.60
4399    19.896  19.363 00:39:00.15 +85:19:11.20
4400    21.296  19.823 00:38:20.55 +85:39:41.10
4401    21.661  20.986 00:38:31.07 +85:34:40.40
4403    22.650  21.162 00:38:57.39 +85:21:00.80
4404    20.507  19.368 00:38:44.02 +85:28:12.30
4405    21.699  20.882 00:39:37.00 +84:57:45.10
4406    21.558  20.019 00:38:28.90 +85:36:11.50
4410    21.367  19.855 00:38:56.94 +85:21:53.90
4411    22.219  20.541 00:38:29.64 +85:36:04.10
4412    21.765  20.670 00:39:28.19 +85:03:50.00
4414    20.455  19.350 00:38:18.67 +85:41:33.30
4415    19.837  19.242 00:38:16.35 +85:42:47.70
4417    15.522  14.516 00:38:29.59 +85:36:39.00
4418    21.248  21.054 00:38:39.84 +85:31:33.20
4419    18.036  16.627 00:39:24.78 +85:06:39.50
4422    20.501  18.935 00:38:32.19 +85:35:52.00
4424    14.366  13.112 00:38:43.86 +85:30:28.90
4426    18.283  17.531 00:39:30.63 +85:03:59.70
4427    16.978  16.239 00:39:05.95 +85:18:39.40
4428    16.012  15.808 00:38:25.71 +85:39:36.00
4430    22.298  20.920 00:39:31.80 +85:03:32.80
4432    21.500  20.101 00:39:01.28 +85:21:44.90
4435    19.164  18.157 00:39:37.56 +85:00:21.10
4436    20.859  19.441 00:39:43.63 +84:56:52.60
4439    22.456  20.813 00:38:38.28 +85:34:36.50
4443    16.690  15.664 00:38:59.18 +85:24:04.90
4445    19.874  18.371 00:39:15.69 +85:14:54.20
4447    17.145  16.623 00:39:42.53 +84:58:43.20
4448    20.580  19.315 00:39:24.43 +85:10:03.30
4449    20.093  18.599 00:39:34.74 +85:03:44.80
4450    99.999  21.175 00:39:02.29 +85:22:49.80
4452    20.539  19.715 00:39:03.13 +85:22:22.70
4453    16.790  16.280 00:38:19.17 +85:44:40.60
4455    15.014  14.494 00:39:42.98 +84:58:46.40
4457    19.787  18.878 00:39:27.23 +85:08:58.80
4459    19.386  17.848 00:38:46.27 +85:32:04.10
4461    20.334  19.037 00:39:41.77 +85:00:24.50
4462    21.764  20.270 00:39:07.80 +85:20:51.00
4463    21.861  21.167 00:39:22.17 +85:12:39.10
4464    22.446  20.869 00:39:34.58 +85:05:09.80
4465    20.127  18.828 00:38:43.28 +85:34:15.10
4466    19.199  18.270 00:38:22.72 +85:44:18.00
4467    19.396  18.734 00:39:12.47 +85:18:35.40
4469    21.000  19.473 00:38:26.72 +85:42:34.30
4470    21.948  21.027 00:39:45.15 +84:58:50.80
4478    20.360  18.884 00:39:14.08 +85:18:48.30
4479    99.999  21.594 00:39:22.24 +85:14:05.30
4480    18.825  18.003 00:39:44.00 +85:00:45.70
4481    19.037  18.485 00:38:34.64 +85:39:47.40
4484    16.424  15.559 00:38:40.07 +85:37:07.80
4485    18.668  17.804 00:39:56.84 +84:52:33.00
4487    20.709  19.330 00:39:43.61 +85:01:34.20
4488    19.581  19.098 00:39:50.62 +84:57:04.40
4489    14.943  13.883 00:38:29.00 +85:43:07.70
4490    15.583  14.918 00:39:36.79 +85:06:04.60
4491    21.629  21.049 00:39:30.43 +85:10:02.30
4492    22.129  20.573 00:39:33.50 +85:08:18.60
4494    20.921  19.542 00:39:59.06 +84:51:49.80
4497    16.337  15.789 00:39:56.47 +84:53:49.90
4498    15.901  15.068 00:39:42.35 +85:03:09.40
4499    99.999  21.226 00:39:05.98 +85:24:51.40
4500    20.254  19.299 00:39:03.20 +85:26:24.90
4502    19.071  18.505 00:39:17.02 +85:18:52.70
4503    19.936  18.607 00:39:11.38 +85:22:15.20
4504    21.975  20.390 00:39:37.03 +85:07:06.60
4505    20.638  19.602 00:38:32.27 +85:42:40.30
4506    20.635  19.525 00:38:31.59 +85:43:03.00
4507    14.711  13.653 00:39:00.84 +85:28:15.40
4508    18.137  16.995 00:39:59.03 +84:53:12.80
4511    16.942  16.383 00:39:53.35 +84:57:56.80
4512    20.722  20.141 00:38:42.02 +85:39:03.00
4513    18.200  17.490 00:39:17.18 +85:20:19.50
4514    21.483  20.003 00:39:40.49 +85:06:20.80
4516    21.666  20.950 00:39:19.23 +85:19:18.50
4518    21.320  19.784 00:38:49.72 +85:35:24.20
4519    20.870  19.666 00:38:39.88 +85:40:29.50
4521    20.656  19.647 00:38:55.68 +85:32:55.40
4523    22.163  20.618 00:39:48.63 +85:02:15.40
4524    21.512  19.956 00:40:00.72 +84:54:20.10
4525    21.435  20.765 00:39:03.31 +85:29:15.20
4526    20.603  19.225 00:39:44.98 +85:04:50.40
4530    17.595  16.368 00:39:10.09 +85:26:00.30
4531    19.087  18.459 00:39:37.79 +85:09:54.60
4532    18.509  17.256 00:39:24.82 +85:17:45.10
4533    16.339  15.690 00:39:31.91 +85:13:41.40
4534    21.333  19.926 00:39:58.64 +84:56:48.40
4535    22.445  20.891 00:39:42.34 +85:07:27.40
4538    20.098  18.583 00:39:10.28 +85:26:32.20
4539    20.317  18.710 00:39:11.64 +85:26:06.80
4540    20.828  19.560 00:39:57.06 +84:58:32.20
4541    21.650  20.183 00:39:28.39 +85:16:44.50
4542    16.283  15.584 00:38:58.39 +85:33:35.60
4543    21.705  20.542 00:40:05.80 +84:52:56.30
4545    21.819  20.464 00:39:02.59 +85:31:49.00
4548    16.257  15.616 00:40:02.43 +84:56:08.10
4549    15.316  14.852 00:38:36.84 +85:45:14.90
4553    20.668  19.186 00:38:49.89 +85:39:05.80
4554    16.298  15.523 00:39:21.56 +85:22:09.60
4555    15.919  14.928 00:39:28.23 +85:18:18.80
4556    22.428  20.789 00:38:58.57 +85:34:48.60
4557    21.053  20.486 00:39:58.13 +84:59:35.80
4558    17.803  17.124 00:38:46.63 +85:41:15.70
4560    21.286  19.746 00:40:06.25 +84:54:38.60
4563    20.329  18.847 00:39:09.52 +85:29:37.80
4564    16.867  15.918 00:38:54.81 +85:37:34.80
4565    20.670  19.052 00:40:04.32 +84:56:28.40
4567    18.316  17.406 00:39:50.20 +85:05:51.70
4568    19.430  18.323 00:38:58.56 +85:36:12.60
4571    15.823  15.152 00:39:05.41 +85:32:48.30
4575    22.260  20.804 00:39:20.15 +85:25:14.70
4577    17.233  16.576 00:39:50.57 +85:07:25.00
4578    19.021  18.317 00:39:47.86 +85:09:13.00
4581    19.671  18.509 00:39:31.45 +85:19:41.40
4582    16.477  14.903 00:39:11.01 +85:31:28.50
4585    22.493  21.042 00:39:55.42 +85:05:20.20
4589    18.150  17.243 00:39:39.61 +85:16:07.50
4592    16.189  15.461 00:39:14.64 +85:30:45.30
4597    22.093  20.508 00:39:19.53 +85:28:56.60
4599    20.980  19.405 00:39:11.09 +85:33:46.00
4601    20.530  19.241 00:40:02.67 +85:02:51.80
4602    22.217  21.209 00:40:07.47 +84:59:38.60
4603    20.540  19.193 00:39:45.07 +85:14:14.30
4605    17.419  16.621 00:39:50.42 +85:10:55.40
4606    13.888  13.461 00:40:07.25 +84:59:53.40
4607    19.549  18.748 00:39:03.38 +85:37:59.30
4610    18.278  17.128 00:39:04.44 +85:37:29.90
4612    22.462  20.853 00:39:36.78 +85:19:40.90
4613    17.981  17.229 00:40:09.27 +84:58:54.60
4615    17.541  16.532 00:40:19.41 +84:51:52.20
4616    22.309  20.886 00:39:50.66 +85:11:19.10
4617    99.999  21.655 00:39:53.48 +85:09:32.30
4621    16.754  15.963 00:39:38.79 +85:19:16.60
4622    21.652  21.023 00:39:20.74 +85:29:43.30
4623    16.426  15.593 00:38:57.91 +85:41:52.70
4624    21.769  21.242 00:39:35.06 +85:21:33.60
4625    20.667  19.960 00:39:53.80 +85:10:05.70
4627    16.588  15.947 00:40:12.41 +84:57:43.20
4630    20.575  19.694 00:39:14.27 +85:33:40.10
4633    18.813  17.353 00:40:17.02 +84:55:02.90
4636    20.665  19.196 00:39:41.94 +85:18:23.30
4637    17.651  16.988 00:39:35.42 +85:22:20.10
4638    22.003  20.515 00:40:10.50 +85:00:03.50
4639    16.630  15.898 00:39:24.75 +85:28:34.60
4642    17.282  16.478 00:39:11.19 +85:36:15.50
4643    22.469  20.909 00:40:10.35 +85:00:38.90
4648    21.508  20.900 00:40:18.60 +84:55:07.00
4649    17.644  16.387 00:39:32.18 +85:25:05.00
4650    21.911  20.457 00:39:45.79 +85:17:01.20
4652    21.375  20.752 00:38:55.58 +85:44:51.90
4653    19.682  18.196 00:39:55.40 +85:11:10.10
4654    20.685  20.183 00:39:40.78 +85:20:28.60
4656    20.046  19.260 00:40:19.81 +84:55:01.70
4657    21.581  20.110 00:40:05.93 +85:04:38.70
4658    22.273  20.593 00:39:40.07 +85:21:02.10
4659    18.926  17.330 00:40:13.79 +84:59:41.10
4661    21.735  20.092 00:39:26.52 +85:29:25.10
4662    20.797  19.317 00:39:58.82 +85:09:53.30
4663    99.999  20.954 00:40:19.72 +84:55:56.30
4665    17.308  16.621 00:39:45.75 +85:18:30.90
4666    17.302  16.523 00:39:39.87 +85:22:04.80
4667    19.071  18.096 00:39:23.53 +85:31:39.60
4668    21.973  21.224 00:40:03.19 +85:07:46.50
4672    16.932  16.223 00:39:48.14 +85:17:49.70
4674    16.776  16.043 00:39:50.86 +85:16:26.70
4675    19.253  18.446 00:39:23.91 +85:32:18.20
4676    14.273  13.184 00:39:16.39 +85:36:32.40
4677    22.426  21.320 00:40:06.40 +85:06:38.70
4678    19.916  18.572 00:39:48.72 +85:18:01.40
4679    22.414  20.866 00:39:58.31 +85:12:10.70
4680    20.290  19.238 00:39:58.61 +85:12:04.60
4681    99.999  21.186 00:40:24.17 +84:54:41.40
4686    20.795  19.382 00:39:43.47 +85:21:49.90
4687    17.762  17.103 00:39:26.29 +85:31:56.70
4690    21.467  20.591 00:39:40.80 +85:24:08.70
4691    15.731  15.147 00:40:12.13 +85:04:17.90
4692    19.950  18.494 00:40:25.54 +84:54:53.10
4693    17.876  17.370 00:39:55.16 +85:15:32.30
4694    18.508  17.481 00:40:04.49 +85:09:36.30
4698    21.307  19.692 00:39:01.91 +85:45:48.50
4699    19.677  19.175 00:39:47.06 +85:21:01.40
4703    22.302  20.773 00:40:06.88 +85:08:43.90
4706    17.566  16.955 00:39:55.79 +85:16:01.20
4707    19.927  18.278 00:39:20.89 +85:36:25.00
4708    15.738  15.000 00:40:27.58 +84:54:34.90
4712    16.935  15.945 00:40:32.27 +84:51:31.50
4715    16.432  15.832 00:40:15.59 +85:03:48.50
4717    20.218  18.752 00:40:24.78 +84:57:28.30
4718    22.417  20.988 00:40:15.25 +85:04:09.80
4719    21.052  19.881 00:40:26.87 +84:56:06.50
4721    99.999  21.310 00:40:04.13 +85:11:55.00
4723    21.372  19.894 00:40:26.61 +84:56:36.70
4727    17.253  16.216 00:39:15.16 +85:41:14.10
4728    21.263  20.657 00:39:43.54 +85:25:29.60
4729    21.424  19.945 00:39:57.82 +85:16:49.90
4730    13.426  12.793 00:39:51.88 +85:20:36.50
4731    20.840  19.806 00:39:26.80 +85:35:13.40
4733    21.432  19.966 00:40:21.83 +85:01:09.70
4734    18.371  17.435 00:39:43.99 +85:25:51.80
4739    21.598  20.101 00:39:59.39 +85:16:45.20
4740    20.530  19.983 00:39:21.04 +85:39:17.50
4742    17.372  16.687 00:39:40.96 +85:28:33.20
4747    16.165  15.448 00:40:20.44 +85:03:50.80
4748    21.583  19.991 00:39:16.04 +85:42:43.80
4751    21.833  21.025 00:39:16.97 +85:42:29.70
4752    19.203  18.170 00:39:10.00 +85:46:06.60
4753    20.650  19.180 00:40:03.65 +85:15:26.00
4754    20.728  19.905 00:39:27.68 +85:36:51.40
4755    99.999  20.559 00:39:30.63 +85:35:16.20
4756    18.233  17.161 00:40:25.56 +85:00:45.20
4759    99.999  20.992 00:39:48.08 +85:25:30.00
4761    19.188  18.325 00:40:13.43 +85:09:50.40
4764    21.497  21.434 00:39:46.98 +85:26:47.80
4765    18.649  17.754 00:40:34.86 +84:55:03.10
4767    20.490  19.577 00:40:03.43 +85:16:46.70
4771    20.365  19.721 00:39:56.73 +85:21:21.40
4772    18.042  16.529 00:39:39.71 +85:31:42.90
4774    22.090  21.366 00:39:45.03 +85:29:03.20
4775    17.810  17.038 00:40:43.38 +84:49:54.40
4776    19.817  18.586 00:40:11.89 +85:12:25.30
4779    19.434  18.749 00:40:35.43 +84:56:40.20
4781    17.242  16.458 00:39:34.28 +85:36:02.90
4782    16.907  16.130 00:40:42.68 +84:51:22.70
4783    21.783  20.309 00:39:56.62 +85:22:59.00
4784    16.214  15.809 00:39:26.22 +85:40:44.60
4785    22.017  20.601 00:39:36.05 +85:35:29.10
4790    21.907  21.179 00:40:18.42 +85:10:04.20
4791    15.427  14.536 00:39:34.80 +85:36:54.50
4794    16.164  15.488 00:39:59.57 +85:22:50.40
4798    20.638  19.862 00:39:45.39 +85:31:27.80
4800    21.260  20.126 00:40:25.32 +85:06:23.60
4801    20.167  19.187 00:39:31.14 +85:39:52.30
4805    19.690  18.692 00:40:27.81 +85:05:41.60
4807    18.235  17.453 00:39:37.61 +85:37:11.70
4808    21.617  20.240 00:39:51.73 +85:29:29.80
4809    21.583  20.909 00:39:50.45 +85:30:17.00
4810    22.267  20.645 00:40:08.06 +85:19:29.80
4811    15.574  14.934 00:40:42.56 +84:55:48.50
4812    19.538  18.347 00:40:30.46 +85:04:42.50
4816    17.638  16.724 00:39:33.08 +85:40:54.80
4817    20.774  20.006 00:40:18.77 +85:13:15.80
4818    19.543  18.345 00:40:23.23 +85:10:16.60
4819    22.452  20.976 00:40:13.70 +85:16:38.80
4820    19.832  18.628 00:40:31.43 +85:04:43.60
4821    20.097  18.630 00:39:24.06 +85:45:58.60
4822    19.063  18.127 00:39:57.17 +85:27:17.10
4825    22.086  21.133 00:39:59.32 +85:26:25.20
4827    18.678  17.180 00:40:22.67 +85:11:37.80
4830    19.312  18.474 00:39:46.46 +85:34:44.00
4831    99.999  20.830 00:40:26.77 +85:09:28.60
4832    20.485  19.518 00:40:11.53 +85:19:41.50
4834    17.918  16.927 00:39:57.41 +85:28:41.50
4835    20.935  20.088 00:40:15.53 +85:17:20.00
4836    18.607  17.630 00:39:31.67 +85:43:27.50
4837    20.103  18.562 00:39:44.08 +85:36:38.50
4838    21.857  21.532 00:40:32.89 +85:05:35.30
4840    15.484  14.453 00:40:08.79 +85:21:58.30
4841    20.833  20.143 00:40:52.34 +84:51:18.70
4842    20.091  19.610 00:40:42.55 +84:58:57.30
4843    17.172  16.526 00:40:07.13 +85:23:13.90
4844    21.887  20.242 00:40:18.36 +85:16:02.90
4845    17.350  16.362 00:39:46.56 +85:35:41.60
4846    20.832  19.882 00:40:49.89 +84:53:49.60
4847    19.346  18.267 00:40:09.24 +85:22:26.70
4848    22.350  20.820 00:40:38.78 +85:02:20.90
4849    22.279  20.557 00:40:23.23 +85:13:18.70
4851    18.772  17.783 00:40:50.42 +84:53:47.50
4852    18.932  18.441 00:39:41.57 +85:39:29.00
4854    21.327  20.871 00:40:06.24 +85:25:16.50
4858    21.524  20.863 00:40:34.91 +85:06:35.80
4859    20.278  19.379 00:39:42.74 +85:39:41.50
4860    20.079  19.570 00:40:18.67 +85:17:57.50
4861    18.583  17.551 00:40:23.86 +85:14:32.70
4862    18.954  18.301 00:40:54.28 +84:52:34.90
4863    19.139  18.482 00:40:44.21 +85:01:09.30
4865    19.650  18.963 00:40:40.13 +85:04:13.90
4866    22.111  21.291 00:40:05.13 +85:27:42.50
4868    21.534  20.217 00:40:17.08 +85:20:19.40
4869    17.130  17.035 00:40:55.35 +84:53:00.00
4870    20.738  19.867 00:40:20.20 +85:18:24.30
4872    19.202  18.251 00:40:50.74 +84:56:50.10
4873    20.201  18.762 00:40:30.87 +85:11:19.80
4874    99.999  21.861 00:40:02.54 +85:29:45.20
4876    19.326  18.205 00:40:33.55 +85:09:37.70
4877    21.662  20.449 00:39:42.14 +85:41:53.80
4878    20.550  19.443 00:40:33.49 +85:09:49.30
4879    17.597  16.860 00:40:10.43 +85:25:25.00
4880    15.789  14.973 00:40:37.95 +85:07:00.40
4886    15.494  14.902 00:40:13.23 +85:24:40.10
4889    15.842  15.666 00:40:50.78 +84:59:02.80
4890    19.395  18.146 00:39:44.95 +85:41:57.80
